"","ligand","receptor","cell_from_mean_exprs","cell_from","cell_to_mean_exprs","cell_to","comm_type"
"5207","HLA-G","KLRC1",49.95625,6,90.8869047619048,7,"other"
"8289","UBA52","NOTCH1",103.970238095238,8,43.66875,6,"other"
"7927","TNFSF10","TNFRSF10B",135.297619047619,7,33.53125,2,"other"
"6554","LTB","TNFRSF1A",107.766816143498,5,42.0698924731183,3,"other"
"139","ADAM17","ITGA5",61.2023809523809,7,74.0474860335195,1,"other"
"2202","DUSP18","ITGB1",18.4581005586592,1,245.30625,6,"other"
"7284","PSEN1","NOTCH2",82.2976190476191,7,54.9642857142857,8,"other"
"7672","SPON2","ITGB2",12.7634408602151,3,354.337988826816,1,"other"
"6856","OSM","IL6ST",22.9162303664921,4,197.291666666667,8,"other"
"471","ARF1","PLD2",409.642458100559,1,10.9888268156425,1,"other"
"7415","SELPLG","ITGAM",431.202380952381,7,10.4385474860335,1,"other"
"8228","TNF","TRAF2",133.887096774194,3,33.6021505376344,3,"other"
"1740","CALR","ITGAV",259.178010471204,4,17.3511904761905,8,"other"
"8470","UBA52","TGFBR2",62.609375,2,71.8268156424581,1,"other"
"6148","LGALS3BP","ITGB1",40.7892376681614,5,110.223463687151,1,"other"
"7419","SELPLG","ITGAM",430.417040358744,5,10.4385474860335,1,"other"
"6138","LGALS3BP","ITGB1",26.53125,6,169.295698924731,3,"other"
"2018","DUSP18","ITGA1",10.6041666666667,2,423.45625,6,"other"
"7703","THBS1","CD47",13.828125,2,324.525,6,"other"
"5205","HLA-G","KLRC1",55.7797619047619,7,80.4050279329609,1,"other"
"432","ARF1","PLD2",511.958333333333,7,8.75625,6,"other"
"3466","GSTP1","TRAF2",116.489247311828,3,38.4712041884817,4,"other"
"6491","LTA","TNFRSF1B",19.29375,6,232.161458333333,2,"other"
"6638","MFNG","NOTCH1",114.6125,6,39.0773809523809,8,"other"
"1750","CALR","ITGAV",248.290322580645,3,18.0261780104712,4,"other"
"8183","TNF","TRAF2",48.625,8,91.8928571428571,8,"other"
"3288","GNAS","CRHR1",446.309523809524,7,10,7,"other"
"5204","HLA-G","KLRC1",55.7797619047619,7,79.8958333333333,2,"other"
"3378","GPI","AMFR",221.50625,6,20.1151832460733,4,"other"
"3110","GNAI2","S1PR4",95.8273809523809,8,46.4761904761905,8,"other"
"3113","GNAI2","S1PR4",95.8273809523809,8,46.47533632287,5,"other"
"2836","GNAI2","CCR5",87.575,6,50.84375,2,"other"
"7787","TIMP1","CD63",10.6412556053812,5,418.3875,6,"other"
"6136","LGALS3BP","ITGB1",26.53125,6,167.807174887892,5,"other"
"1639","CALM3","SELL",37.9270833333333,2,117.371508379888,1,"other"
"7293","PSEN1","NOTCH2",73.40625,6,60.5952380952381,7,"other"
"6174","LGALS3BP","ITGB1",24.3324022346369,1,182.529761904762,7,"other"
"6162","LGALS3BP","ITGB1",26.2311827956989,3,169.295698924731,3,"other"
"6878","OSM","IL6ST",36.796875,2,120.635416666667,2,"other"
"6284","LRPAP1","LDLR",78.8697916666667,2,56.2765363128492,1,"other"
"3286","GNAS","CRHR1",442.553571428571,8,10,7,"other"
"1835","COL6A3","ITGA1",17.23125,6,256.730941704036,5,"other"
"6268","LRPAP1","LDLR",78.5811518324607,4,56.2765363128492,1,"other"
"7929","TNFSF10","TNFRSF10B",114.175,6,38.7321428571429,8,"other"
"7380","PTDSS1","JMJD6",39.3333333333333,3,112.422619047619,8,"other"
"5778","ICAM2","ITGAL",17.1964285714286,7,257.015706806283,4,"other"
"3134","GNAI2","S1PR4",94.9910313901345,5,46.4761904761905,8,"other"
"3137","GNAI2","S1PR4",94.9910313901345,5,46.47533632287,5,"other"
"3450","GSTP1","TRAF2",114.681614349776,5,38.4712041884817,4,"other"
"7171","PSEN1","NCSTN",73.40625,6,60.0977653631285,1,"other"
"2874","GNAI2","CCR5",49.4217877094972,1,89.2146596858639,4,"other"
"6160","LGALS3BP","ITGB1",26.2311827956989,3,167.807174887892,5,"other"
"6656","MFNG","NOTCH1",100.764397905759,4,43.66875,6,"other"
"6137","LGALS3BP","ITGB1",26.53125,6,165.680628272251,4,"other"
"1991","DUSP18","ITGA1",31.0125,6,141.564245810056,1,"other"
"2503","FASLG","TNFRSF1A",399.23125,6,10.9947916666667,2,"other"
"6639","MFNG","NOTCH1",114.6125,6,38.2857142857143,7,"other"
"8354","UBA52","TGFBR1",103.970238095238,8,42.1883408071749,5,"other"
"6342","LRPAP1","SORL1",96.8968609865471,5,45.2678571428571,7,"other"
"6492","LTA","TNFRSF1B",19.29375,6,227.125698324022,1,"other"
"6689","MFNG","NOTCH2",121.095238095238,8,36.1704035874439,5,"other"
"6826","OSM","IL6ST",28.0178571428571,8,156.3,6,"other"
"2771","GNAI2","ADCY7",87.575,6,50,3,"other"
"2859","GNAI2","CCR5",64.9677419354839,3,67.3387096774194,3,"other"
"1874","COL6A3","ITGB1",17.8333333333333,8,245.30625,6,"other"
"8454","UBA52","TGFBR2",60.9005235602094,4,71.8268156424581,1,"other"
"2166","DUSP18","ITGB1",31.0125,6,140.963541666667,2,"other"
"466","ARF1","PLD2",409.642458100559,1,10.6666666666667,8,"other"
"6362","LRPAP1","SORL1",58.0806451612903,3,75.1236559139785,3,"other"
"1731","CALR","ITGAV",374.4875,6,11.6458333333333,2,"other"
"1748","CALR","ITGAV",248.290322580645,3,17.5625,6,"other"
"6814","NUCB2","ERAP1",62.2760416666667,2,70.015625,2,"other"
"7300","PSEN1","NOTCH2",79.2600896860987,5,54.9642857142857,8,"other"
"5375","HSP90B1","TLR1",647.589285714286,8,6.72625698324022,1,"other"
"7679","SPON2","ITGB2",11.2083333333333,2,388.333333333333,2,"other"
"6161","LGALS3BP","ITGB1",26.2311827956989,3,165.680628272251,4,"other"
"7647","SPON2","ITGB2",11.1845238095238,7,388.333333333333,2,"other"
"6497","LTA","TNFRSF1B",15.6233183856502,5,277.947643979058,4,"other"
"7796","TIMP1","CD63",12.5235602094241,4,346.390134529148,5,"other"
"7184","PSEN1","NCSTN",64.1151832460733,4,67.6282722513089,4,"other"
"5780","ICAM2","ITGAL",17.1964285714286,7,252.098958333333,2,"other"
"6871","OSM","IL6ST",32.6666666666667,3,132.650837988827,1,"other"
"2773","GNAI2","ADCY7",87.575,6,49.3938547486034,1,"other"
"2770","GNAI2","ADCY7",87.575,6,49.3560209424084,4,"other"
"7719","THBS1","ITGA4",13.828125,2,312.03125,6,"other"
"8445","UBA52","TGFBR2",77.9372197309417,5,55.3541666666667,2,"other"
"1747","CALR","ITGAV",248.290322580645,3,17.3511904761905,8,"other"
"5794","ICAM2","ITGAL",16.7578475336323,5,257.015706806283,4,"other"
"6734","MFNG","NOTCH2",78.2916666666667,2,54.9642857142857,8,"other"
"8438","UBA52","TGFBR2",59.83125,6,71.8268156424581,1,"other"
"1608","CALM3","SELL",92.1838565022422,5,46.3154761904762,8,"other"
"234","ADAM17","ITGB1",30.252688172043,3,140.963541666667,2,"other"
"7198","PSEN1","NCSTN",41.03125,2,103.5875,6,"other"
"5852","ICAM2","ITGB2",10.9285714285714,8,388.333333333333,2,"other"
"8088","TNF","TNFRSF1A",57.4450261780105,4,73.8630952380952,7,"other"
"439","ARF1","PLD2",522.9625,6,8.10762331838565,5,"other"
"444","ARF1","PLD2",483.394618834081,5,8.75625,6,"other"
"1882","COL6A3","ITGB1",17.23125,6,245.30625,6,"other"
"5796","ICAM2","ITGAL",16.7578475336323,5,252.098958333333,2,"other"
"6883","OSM","IL6ST",25.6927374301676,1,164.385650224215,5,"other"
"6378","LRPAP1","SORL1",56.1508379888268,1,75.1236559139785,3,"other"
"8058","TNF","TNFRSF1A",48.625,8,86.7443946188341,5,"other"
"1644","CALM3","SELL",31.9245810055866,1,132.010471204188,4,"other"
"357","ADAM28","ITGA4",9.8010752688172,3,428.208333333333,7,"other"
"155","ADAM17","ITGA5",56.609865470852,5,74.0474860335195,1,"other"
"6699","MFNG","NOTCH2",134.339285714286,7,31.1935483870968,3,"other"
"1975","DUSP18","ITGA1",29.577380952381,8,141.564245810056,1,"other"
"2495","FASLG","TNFRSF1A",380.607142857143,7,10.9947916666667,2,"other"
"6118","LGALS3BP","ITGB1",22.922619047619,8,182.529761904762,7,"other"
"6840","OSM","IL6ST",21.14375,6,197.291666666667,8,"other"
"2150","DUSP18","ITGB1",29.577380952381,8,140.963541666667,2,"other"
"1576","CALM3","KCNQ3",213.27380952381,8,19.547619047619,7,"other"
"433","ARF1","PLD2",511.958333333333,7,8.10762331838565,5,"other"
"6705","MFNG","NOTCH2",114.6125,6,36.1704035874439,5,"other"
"2867","GNAI2","CCR5",61.5364583333333,2,67.3387096774194,3,"other"
"3340","GNAS","PTGDR",354.521505376344,3,11.6858638743456,4,"other"
"3331","GNAS","PTGDR",242.429319371728,4,17.075,6,"other"
"7015","PLAU","ITGB2",10.65,6,388.333333333333,2,"other"
"8460","UBA52","TGFBR2",53.2688172043011,3,77.5913978494624,3,"other"
"3459","GSTP1","TRAF2",122.801047120419,4,33.6021505376344,3,"other"
"6178","LGALS3BP","ITGB1",24.3324022346369,1,169.295698924731,3,"other"
"7199","PSEN1","NCSTN",41.03125,2,100.394618834081,5,"other"
"8115","TNF","TNFRSF1A",70.2765363128492,1,58.586387434555,4,"other"
"3301","GNAS","CRHR1",454.382681564246,1,9.0375,6,"other"
"8087","TNF","TNFRSF1A",57.4450261780105,4,71.4583333333333,8,"other"
"2487","FASLG","TNFRSF1A",373.017857142857,8,10.9947916666667,2,"other"
"465","ARF1","PLD2",372.635416666667,2,10.9888268156425,1,"other"
"6815","NUCB2","ERAP1",62.2760416666667,2,65.7290502793296,1,"other"
"8361","UBA52","TGFBR1",135.113095238095,7,30.28125,6,"other"
"147","ADAM17","ITGA5",55.20625,6,74.0474860335195,1,"other"
"3385","GPI","AMFR",186.390134529148,5,21.9282511210762,5,"other"
"7821","TIMP1","CD63",15.8659217877095,1,257.523560209424,4,"other"
"6176","LGALS3BP","ITGB1",24.3324022346369,1,167.807174887892,5,"other"
"2005","DUSP18","ITGA1",18.7748691099476,4,217.451612903226,3,"other"
"8199","TNF","TRAF2",44.4125,6,91.8928571428571,8,"other"
"6743","MFNG","NOTCH2",67.340782122905,1,60.5952380952381,7,"other"
"6701","MFNG","NOTCH2",134.339285714286,7,30.3184357541899,1,"other"
"2175","DUSP18","ITGB1",36.9506726457399,5,110.223463687151,1,"other"
"3126","GNAI2","S1PR4",87.575,6,46.4761904761905,8,"other"
"3129","GNAI2","S1PR4",87.575,6,46.47533632287,5,"other"
"2013","DUSP18","ITGA1",18.7096774193548,3,217.451612903226,3,"other"
"8287","UBA52","NOTCH1",103.970238095238,8,39.0773809523809,8,"other"
"7196","PSEN1","NCSTN",41.03125,2,99.0119047619048,8,"other"
"7185","PSEN1","NCSTN",64.1151832460733,4,63.2634408602151,3,"other"
"6360","LRPAP1","SORL1",58.0806451612903,3,69.8295964125561,5,"other"
"7940","TNFSF10","TNFRSF10B",117.443946188341,5,34.5201793721973,5,"other"
"6503","LTA","TNFRSF1B",10.5183246073298,4,385.24375,6,"other"
"7944","TNFSF10","TNFRSF10B",117.443946188341,5,34.5,1,"other"
"459","ARF1","PLD2",368.360215053763,3,10.9888268156425,1,"other"
"7815","TIMP1","CD63",21.7135416666667,2,186.286458333333,2,"other"
"3319","GNAS","PTGDR",345.64375,6,11.6858638743456,4,"other"
"7421","SELPLG","ITGAM",386.769633507853,4,10.4385474860335,1,"other"
"7759","THBS1","ITGB1",28.6340782122905,1,140.963541666667,2,"other"
"356","ADAM28","ITGA4",9.8010752688172,3,411.75,8,"other"
"7292","PSEN1","NOTCH2",73.40625,6,54.9642857142857,8,"other"
"3289","GNAS","CRHR1",446.309523809524,7,9.0375,6,"other"
"6177","LGALS3BP","ITGB1",24.3324022346369,1,165.680628272251,4,"other"
"7848","TNC","ITGB1",14.3333333333333,7,280.690476190476,8,"other"
"5221","HLA-G","KLRC1",50.0224215246637,5,80.4050279329609,1,"other"
"5250","HLA-G","KLRC1",28.3575418994413,1,141.801047120419,4,"other"
"7381","PTDSS1","JMJD6",39.3333333333333,3,102.184523809524,7,"other"
"3298","GNAS","CRHR1",401.677083333333,2,10,7,"other"
"5213","HLA-G","KLRC1",49.95625,6,80.4050279329609,1,"other"
"6882","OSM","IL6ST",25.6927374301676,1,156.3,6,"other"
"2029","DUSP18","ITGA1",18.4581005586592,1,217.451612903226,3,"other"
"6319","LRPAP1","SORL1",113.553571428571,8,35.2625,6,"other"
"3287","GNAS","CRHR1",442.553571428571,8,9.0375,6,"other"
"6232","LRPAP1","LDLR",113.553571428571,8,35.2017937219731,5,"other"
"5220","HLA-G","KLRC1",50.0224215246637,5,79.8958333333333,2,"other"
"7778","TIMP1","CD63",8.94375,6,446.440476190476,7,"other"
"5212","HLA-G","KLRC1",49.95625,6,79.8958333333333,2,"other"
"3335","GNAS","PTGDR",242.429319371728,4,16.453125,2,"other"
"2016","DUSP18","ITGA1",10.6041666666667,2,375.767857142857,8,"other"
"3472","GSTP1","TRAF2",73.46875,2,54.21875,6,"other"
"8288","UBA52","NOTCH1",103.970238095238,8,38.2857142857143,7,"other"
"5789","ICAM2","ITGAL",23.875,6,166.561452513966,1,"other"
"251","ADAM17","ITGB1",36.072625698324,1,110.223463687151,1,"other"
"460","ARF1","PLD2",372.635416666667,2,10.6666666666667,8,"other"
"8298","UBA52","NOTCH1",135.113095238095,7,29.4035874439462,5,"other"
"7680","SPON2","ITGB2",11.2083333333333,2,354.337988826816,1,"other"
"7662","SPON2","ITGB2",9.23560209424084,4,429.940860215054,3,"other"
"6361","LRPAP1","SORL1",58.0806451612903,3,68.3507853403141,4,"other"
"8476","UBA52","TGFBR2",51.1424581005587,1,77.5913978494624,3,"other"
"5227","HLA-G","KLRC1",38.3507853403141,4,103.344086021505,3,"other"
"7648","SPON2","ITGB2",11.1845238095238,7,354.337988826816,1,"other"
"6274","LRPAP1","LDLR",58.0806451612903,3,68.1344086021505,3,"other"
"2159","DUSP18","ITGB1",35.8928571428571,7,110.223463687151,1,"other"
"3375","GPI","AMFR",221.50625,6,17.8511904761905,7,"other"
"6633","MFNG","NOTCH1",134.339285714286,7,29.4035874439462,5,"other"
"6715","MFNG","NOTCH2",126.515695067265,5,31.1935483870968,3,"other"
"7707","THBS1","CD47",13.828125,2,285.369791666667,2,"other"
"6326","LRPAP1","SORL1",87.1369047619048,7,45.2678571428571,7,"other"
"7932","TNFSF10","TNFRSF10B",114.175,6,34.5201793721973,5,"other"
"6870","OSM","IL6ST",32.6666666666667,3,120.635416666667,2,"other"
"7936","TNFSF10","TNFRSF10B",114.175,6,34.5,1,"other"
"7943","TNFSF10","TNFRSF10B",117.443946188341,5,33.53125,2,"other"
"6654","MFNG","NOTCH1",100.764397905759,4,39.0773809523809,8,"other"
"1637","CALM3","SELL",37.9270833333333,2,103.677419354839,3,"other"
"454","ARF1","PLD2",368.360215053763,3,10.6666666666667,8,"other"
"7586","SEMA4D","CD72",173.18125,6,22.66875,6,"other"
"6534","LTB","TNFRSF1A",53.1011904761905,7,73.8630952380952,7,"other"
"6376","LRPAP1","SORL1",56.1508379888268,1,69.8295964125561,5,"other"
"1641","CALM3","SELL",31.9245810055866,1,122.797619047619,7,"other"
"8365","UBA52","TGFBR1",135.113095238095,7,29.0104166666667,2,"other"
"445","ARF1","PLD2",483.394618834081,5,8.10762331838565,5,"other"
"8113","TNF","TNFRSF1A",70.2765363128492,1,55.71875,6,"other"
"3467","GSTP1","TRAF2",116.489247311828,3,33.6021505376344,3,"other"
"8207","TNF","TRAF2",42.5784753363229,5,91.8928571428571,8,"other"
"5379","HSP90B1","TLR1",581.025,6,6.72625698324022,1,"other"
"450","ARF1","PLD2",446.240837696335,4,8.75625,6,"other"
"5233","HLA-G","KLRC1",32.3279569892473,3,120.533632286996,5,"other"
"2341","F8","LDLR",37.3333333333333,7,104.297619047619,8,"other"
"5242","HLA-G","KLRC1",27.4166666666667,2,141.801047120419,4,"other"
"8216","TNF","TRAF2",57.4450261780105,4,67.6369047619048,7,"other"
"7309","PSEN1","NOTCH2",64.1151832460733,4,60.5952380952381,7,"other"
"6150","LGALS3BP","ITGB1",21.282722513089,4,182.529761904762,7,"other"
"6848","OSM","IL6ST",19.6771300448431,5,197.291666666667,8,"other"
"7745","THBS1","ITGB1",13.828125,2,280.690476190476,8,"other"
"6122","LGALS3BP","ITGB1",22.922619047619,8,169.295698924731,3,"other"
"1829","COL6A3","ITGA1",17.8333333333333,8,217.451612903226,3,"other"
"6526","LTB","TNFRSF1A",52.4583333333333,8,73.8630952380952,7,"other"
"6698","MFNG","NOTCH2",134.339285714286,7,28.8272251308901,4,"other"
"5853","ICAM2","ITGB2",10.9285714285714,8,354.337988826816,1,"other"
"6566","LTB","TNFRSF1A",52.3978494623656,3,73.8630952380952,7,"other"
"227","ADAM17","ITGB1",35.020942408377,4,110.223463687151,1,"other"
"5222","HLA-G","KLRC1",38.3507853403141,4,100.625,8,"other"
"6655","MFNG","NOTCH1",100.764397905759,4,38.2857142857143,7,"other"
"3451","GSTP1","TRAF2",114.681614349776,5,33.6021505376344,3,"other"
"7187","PSEN1","NCSTN",64.1151832460733,4,60.0977653631285,1,"other"
"8074","TNF","TNFRSF1A",44.4125,6,86.7443946188341,5,"other"
"6120","LGALS3BP","ITGB1",22.922619047619,8,167.807174887892,5,"other"
"3393","GPI","AMFR",175.062827225131,4,21.9282511210762,5,"other"
"3120","GNAI2","S1PR4",106.64880952381,7,35.99375,6,"other"
"7278","PSEN1","NOTCH2",83.7678571428571,8,45.81875,6,"other"
"6377","LRPAP1","SORL1",56.1508379888268,1,68.3507853403141,4,"other"
"6717","MFNG","NOTCH2",126.515695067265,5,30.3184357541899,1,"other"
"7417","SELPLG","ITGAM",367.3375,6,10.4385474860335,1,"other"
"7706","THBS1","CD47",13.828125,2,277.102150537634,3,"other"
"7935","TNFSF10","TNFRSF10B",114.175,6,33.53125,2,"other"
"8462","UBA52","TGFBR2",53.2688172043011,3,71.8268156424581,1,"other"
"6290","LRPAP1","LDLR",56.1508379888268,1,68.1344086021505,3,"other"
"8108","TNF","TNFRSF1A",90.9114583333333,2,42.0698924731183,3,"other"
"3381","GPI","AMFR",221.50625,6,17.2541899441341,1,"other"
"3379","GPI","AMFR",221.50625,6,17.2311827956989,3,"other"
"7584","SEMA4D","CD72",173.18125,6,22.0059523809524,8,"other"
"8241","TNF","TRAF2",70.2765363128492,1,54.21875,6,"other"
"6121","LGALS3BP","ITGB1",22.922619047619,8,165.680628272251,4,"other"
"2283","EBI3","IL6ST",23.0833333333333,8,164.385650224215,5,"other"
"6533","LTB","TNFRSF1A",53.1011904761905,7,71.4583333333333,8,"other"
"6728","MFNG","NOTCH2",82.6451612903226,3,45.81875,6,"other"
"7592","SEMA4D","CD72",167,5,22.66875,6,"other"
"6691","MFNG","NOTCH2",121.095238095238,8,31.1935483870968,3,"other"
"7016","PLAU","ITGB2",10.65,6,354.337988826816,1,"other"
"7286","PSEN1","NOTCH2",82.2976190476191,7,45.81875,6,"other"
"6859","OSM","IL6ST",22.9162303664921,4,164.385650224215,5,"other"
"2541","FASLG","TNFRSF1A",64.2262569832402,1,58.586387434555,4,"other"
"8234","TNF","TRAF2",90.9114583333333,2,41.322869955157,5,"other"
"3386","GPI","AMFR",186.390134529148,5,20.1151832460733,4,"other"
"6525","LTB","TNFRSF1A",52.4583333333333,8,71.4583333333333,8,"other"
"1647","CALM3","SELL",31.9245810055866,1,117.371508379888,1,"other"
"1837","COL6A3","ITGA1",17.23125,6,217.451612903226,3,"other"
"6565","LTB","TNFRSF1A",52.3978494623656,3,71.4583333333333,8,"other"
"6363","LRPAP1","SORL1",58.0806451612903,3,64.453125,2,"other"
"7779","TIMP1","CD63",8.94375,6,418.3875,6,"other"
"3436","GSTP1","TRAF2",160.083333333333,7,23.375,2,"other"
"6139","LGALS3BP","ITGB1",26.53125,6,140.963541666667,2,"other"
"7721","THBS1","ITGA4",13.828125,2,270.230366492147,4,"other"
"6498","LTA","TNFRSF1B",15.6233183856502,5,239.010752688172,3,"other"
"3480","GSTP1","TRAF2",68.7737430167598,1,54.21875,6,"other"
"3380","GPI","AMFR",221.50625,6,16.8072916666667,2,"other"
"7579","SEMA4D","CD72",246.720238095238,7,15.0892857142857,7,"other"
"6649","MFNG","NOTCH1",126.515695067265,5,29.4035874439462,5,"other"
"243","ADAM17","ITGB1",33.7395833333333,2,110.223463687151,1,"other"
"6831","OSM","IL6ST",28.0178571428571,8,132.650837988827,1,"other"
"6334","LRPAP1","SORL1",81.875,6,45.2678571428571,7,"other"
"6132","LGALS3BP","ITGB1",33.6071428571429,7,110.223463687151,1,"other"
"6742","MFNG","NOTCH2",67.340782122905,1,54.9642857142857,8,"other"
"5766","ICAM2","ITGAL",10.9285714285714,8,338.452380952381,8,"other"
"6163","LGALS3BP","ITGB1",26.2311827956989,3,140.963541666667,2,"other"
"6165","LGALS3BP","ITGB1",13.171875,2,280.690476190476,8,"other"
"2511","FASLG","TNFRSF1A",336.260089686099,5,10.9947916666667,2,"other"
"8082","TNF","TNFRSF1A",42.5784753363229,5,86.7443946188341,5,"other"
"7788","TIMP1","CD63",10.6412556053812,5,346.390134529148,5,"other"
"7590","SEMA4D","CD72",167,5,22.0059523809524,8,"other"
"8478","UBA52","TGFBR2",51.1424581005587,1,71.8268156424581,1,"other"
"2343","F8","LDLR",37.3333333333333,7,98.39375,6,"other"
"6693","MFNG","NOTCH2",121.095238095238,8,30.3184357541899,1,"other"
"7621","SEMA4D","PLXNB2",246.720238095238,7,14.8571428571429,8,"other"
"6832","OSM","IL6ST",18.547619047619,7,197.291666666667,8,"other"
"7214","PSEN1","NOTCH1",83.7678571428571,8,43.66875,6,"other"
"6714","MFNG","NOTCH2",126.515695067265,5,28.8272251308901,4,"other"
"6721","MFNG","NOTCH2",100.764397905759,4,36.1704035874439,5,"other"
"5384","HSP90B1","TLR1",375.47311827957,3,9.70238095238095,7,"other"
"428","ARF1","PLD2",674.892857142857,8,5.39583333333333,2,"other"
"7686","SPON2","ITGB2",8.44972067039106,1,429.940860215054,3,"other"
"7302","PSEN1","NOTCH2",79.2600896860987,5,45.81875,6,"other"
"3299","GNAS","CRHR1",401.677083333333,2,9.0375,6,"other"
"6576","LTB","TNFRSF1A",41.8333333333333,2,86.7443946188341,5,"other"
"6499","LTA","TNFRSF1B",15.6233183856502,5,232.161458333333,2,"other"
"5377","HSP90B1","TLR1",539.178571428571,7,6.72625698324022,1,"other"
"8376","UBA52","TGFBR1",77.9372197309417,5,46.5178571428571,7,"other"
"6379","LRPAP1","SORL1",56.1508379888268,1,64.453125,2,"other"
"451","ARF1","PLD2",446.240837696335,4,8.10762331838565,5,"other"
"7822","TIMP1","CD63",15.8659217877095,1,227.774193548387,3,"other"
"6664","MFNG","NOTCH1",82.6451612903226,3,43.66875,6,"other"
"2282","EBI3","IL6ST",23.0833333333333,8,156.3,6,"other"
"6154","LGALS3BP","ITGB1",21.282722513089,4,169.295698924731,3,"other"
"5769","ICAM2","ITGAL",10.9285714285714,8,329.260089686099,5,"other"
"373","ADAM28","ITGA4",8.40223463687151,1,428.208333333333,7,"other"
"7222","PSEN1","NOTCH1",82.2976190476191,7,43.66875,6,"other"
"1638","CALM3","SELL",37.9270833333333,2,94.75,2,"other"
"6270","LRPAP1","LDLR",58.0806451612903,3,61.8452380952381,7,"other"
"8056","TNF","TNFRSF1A",48.625,8,73.8630952380952,7,"other"
"6736","MFNG","NOTCH2",78.2916666666667,2,45.81875,6,"other"
"468","ARF1","PLD2",409.642458100559,1,8.75625,6,"other"
"7663","SPON2","ITGB2",9.23560209424084,4,388.333333333333,2,"other"
"6858","OSM","IL6ST",22.9162303664921,4,156.3,6,"other"
"7724","THBS1","ITGA4",13.828125,2,258.868715083799,1,"other"
"5382","HSP90B1","TLR1",368.926701570681,4,9.70238095238095,7,"other"
"2539","FASLG","TNFRSF1A",64.2262569832402,1,55.71875,6,"other"
"6707","MFNG","NOTCH2",114.6125,6,31.1935483870968,3,"other"
"6152","LGALS3BP","ITGB1",21.282722513089,4,167.807174887892,5,"other"
"6366","LRPAP1","SORL1",78.8697916666667,2,45.2678571428571,7,"other"
"1735","CALR","ITGAV",281.408071748879,5,12.6860986547085,5,"other"
"3079","GNAI2","S1PR1",106.64880952381,7,33.4189944134078,1,"other"
"6625","MFNG","NOTCH1",121.095238095238,8,29.4035874439462,5,"other"
